IPO Status,Ticker Code,Company Name,Sector,Subsector,Listing Board,Final Price (Rp),Return D1,Return D2,Return D3,Return D4,Return D5,Return D6,Return D7,Return from Listing Date,Line of Business,Address,Website,Number of shares offered,% of Total Shares,Participant Admin,Underwriter(s),Book Building Opening,Book Building Closing,Lowest Book Building Price (Rp),Highest Book Building Price (Rp),Opening of Offering Period,Closing of Offering Period,Closing Date,Distribution Date,Listing Date,Warrant per share ratio,Exercise Price (Warrant) (Rp)
Closed,CMNT,PT Cemindo Gemilang Tbk,Basic Materials,Construction Materials,Utama,680.0,0.25,0.011764705882352941,-0.046511627906976744,-0.018292682926829267,0.012422360248447204,0.03067484662576687,0.023809523809523808,0.47794117647058826,Industri Semen,"Jl. Raya Pluit Selatan Blok S No. 8 I-J RT022/RW008, Penjaringan Jakarta Utara 14440, Indonesia",https://www.semenmerahputih.com,1718800000,10.0,KI - CIPTADANA SEKURITAS ASIA,"['KI - CIPTADANA SEKURITAS ASIA', 'AK - UBS SEKURITAS INDONESIA', 'CC - MANDIRI SEKURITAS']",2021-08-09,2021-08-19,600,800,2021-09-02,2021-09-06,2021-09-06,2021-09-07,2021-09-08,0.0,
Closed,GTSI,PT GTS Internasional Tbk,Transportation & Logistic,Logistics & Deliveries,Pemantauan Khusus,100.0,-0.07,-0.06451612903225806,-0.06896551724137931,0.0,-0.037037037037037035,-0.01282051282051282,-0.025974025974025976,-0.69,"distribusi gas alam dan buatan, transportasi laut dalam negeri dan luar negeri untuk barang khusus","Mangkuluhur City Tower One, lantai 26, Jl. Jend. Gatot Subroto Kav. 1-3 Jakarta 12930, Indonesia",https://gtsi.co.id/,2400000000,15.0,LS - RELIANCE SEKURITAS INDONESIA TBK.,['LS - RELIANCE SEKURITAS INDONESIA TBK.'],2021-08-20,2021-08-26,100,150,2021-09-02,2021-09-06,2021-09-06,2021-09-07,2021-09-08,0.0,
Closed,MCOL,PT Prima Andalan Mandiri Tbk,Energy,Coal Production,Utama,1420.0,0.10211267605633803,0.054313099041533544,0.006060606060606061,0.006024096385542169,-0.017964071856287425,-0.01524390243902439,-0.0030959752321981426,2.75,Pertambangan Batubara dan Jasa Pertambangan Melalui Entitas Anak,"Gedung Office 8, Lantai 28 SCBD Lot. 28, Jl. Jend. Sudirman Kav. 52 - 53, Kebayoran Baru, Jakarta 12190",https://www.mandiricoal.co.id,355560000,10.0,RF - BUANA CAPITAL SEKURITAS,['RF - BUANA CAPITAL SEKURITAS'],2021-07-28,2021-08-16,1420,1600,2021-09-01,2021-09-03,2021-09-03,2021-09-06,2021-09-07,0.0,
Closed,OILS,PT Indo Oil Perkasa Tbk,Basic Materials,Agricultural Chemicals,Pengembangan,270.0,0.24444444444444444,0.25,0.25,0.24761904761904763,-0.06870229007633588,-0.06557377049180328,-0.06140350877192982,-0.6111111111111112,Pengolahan produksi kopra dan penjualan minyak kelapa,"Jalan Raya Perning No. 39, Kecamatan Jetis, Kabupaten Mojokerto, Jawa Timur 61352",https://www.indooilperkasa.com,150000000,33.0,BQ - KOREA INVESTMENT AND SEKURITAS INDONESIA,['BQ - KOREA INVESTMENT AND SEKURITAS INDONESIA'],2021-08-09,2021-08-16,270,300,2021-08-31,2021-09-02,2021-09-02,2021-09-03,2021-09-06,0.25,320.0
Closed,GPSO,PT Geoprima Solusi Tbk,Technology,Electronic Equipment & Instruments,Pengembangan,180.0,0.34444444444444444,-0.04132231404958678,-0.06896551724137931,-0.06481481481481481,-0.06930693069306931,0.02127659574468085,0.010416666666666666,-0.40555555555555556,"Perdagangan Besar Mesin, Peralatan dan Perlengkapan Lainnya","Rukan Artha Gading Niaga Blok D-9, Kelapa Gading, Jakarta Utara 14240",https://www.geoprima.co.id,166666600,25.0,SF - SURYA FAJAR SEKURITAS,"['SF - SURYA FAJAR SEKURITAS', 'XA - NH KORINDO SEKURITAS INDONESIA']",2021-08-09,2021-08-13,175,180,2021-08-30,2021-09-02,2021-09-02,2021-09-03,2021-09-06,1.0,250.0
Closed,HAIS,PT Hasnur Internasional Shipping Tbk,Transportation & Logistic,Logistics & Deliveries,Pengembangan,300.0,0.24666666666666667,-0.06951871657754011,-0.06896551724137931,-0.06790123456790123,-0.033112582781456956,-0.02054794520547945,-0.055944055944055944,-0.28,Pengangkutan barang dengan menggunakan kapal laut untuk mengangkut suatu jenis barang tertentu.,,https://www.pthis.id,525250000,20.0,DR - RHB SEKURITAS INDONESIA,['DR - RHB SEKURITAS INDONESIA'],2021-07-26,2021-08-06,230,300,2021-08-24,2021-08-30,2021-08-30,2021-08-31,2021-09-01,0.0,
Closed,UVCR,PT Trimegah Karya Pratama Tbk,Technology,Online Applications & Services,Pengembangan,100.0,0.1,0.1,0.09917355371900827,0.09774436090225563,0.0958904109589041,0.1,0.09659090909090909,-0.21,Perdagangan Voucher Digital dan Jasa Teknologi,"Jl. Tebet Barat IX Nomor 35 BB, Tebet Barat, Jakarta Selatan, 12810",https://ultravoucher.co.id/,500000000,25.0,SF - SURYA FAJAR SEKURITAS,"['SF - SURYA FAJAR SEKURITAS', 'XA - NH KORINDO SEKURITAS INDONESIA', 'YP - MIRAE ASSET SEKURITAS INDONESIA']",2021-06-29,2021-07-06,100,130,2021-07-19,2021-07-23,2021-07-23,2021-07-26,2021-07-27,0.5,350.0
Closed,BMHS,PT Bundamedik Tbk,Healthcare,Healthcare Providers,Utama,340.0,0.24705882352941178,0.25,0.24528301886792453,0.25,0.24242424242424243,-0.04390243902439024,-0.00510204081632653,-0.12352941176470589,"Bergerak di bidang aktivitas rumah sakit swasta, poliklinik swasta, dan rumah sakit lainnya","Jl. Teuku Cik Ditiro No. 28, Menteng Jakarta 10350 - Indonesia",https://www.bmhs.co.id,620000000,7.0,KI - CIPTADANA SEKURITAS ASIA,['KI - CIPTADANA SEKURITAS ASIA'],2021-06-17,2021-06-22,300,350,2021-06-30,2021-07-02,2021-07-02,2021-07-05,2021-07-06,0.0,
Closed,MASB,PT Bank Multiarta Sentosa Tbk,Financials,Banks,Pengembangan,3360.0,0.25,-0.06904761904761905,-0.06905370843989769,-0.06868131868131869,0.017699115044247787,-0.005797101449275362,-0.0029154518950437317,-0.023809523809523808,Bank,,https://www.bankmas.co.id,186176500,15.0,SQ - BCA SEKURITAS,['SQ - BCA SEKURITAS'],2021-06-07,2021-06-15,3000,4000,2021-06-24,2021-06-28,2021-06-28,2021-06-29,2021-06-30,1.0,3500.0
Closed,ARCI,PT Archi Indonesia Tbk,Basic Materials,Gold,Pengembangan,750.0,0.006666666666666667,-0.026490066225165563,0.02040816326530612,0.0,0.0,-0.02,-0.02040816326530612,-0.6053333333333333,"Perusahaan holding di bidang pertambangan mineral (antara lain, emas dan perak)","Menara Rajawali, Lantai 19, Jl. DR Ide Anak Agung Gde Agung Lot #5.1, Kawasan Mega Kuningan, Jakarta Selatan 12950, Indonesia",https://www.archiindonesia.com,3725250000,15.0,AI - UOB KAY HIAN SEKURITAS,"['AI - UOB KAY HIAN SEKURITAS', 'CC - MANDIRI SEKURITAS', 'C4 - CITIGROUP SEKURITAS INDONESIA', 'CS - CREDIT SUISSE SEKURITAS INDONESIA', 'NI - BNI SEKURITAS']",2021-05-31,2021-06-09,750,800,2021-06-22,2021-06-24,2021-06-24,2021-06-25,2021-06-28,0.0,
Closed,UNIQ,PT Ulima Nitra Tbk,Energy,"Oil, Gas & Coal Equipment & Services",Utama,118.0,0.3474576271186441,0.22641509433962265,-0.06666666666666667,-0.06593406593406594,-0.06470588235294118,-0.06918238993710692,-0.06756756756756757,4.084745762711864,Jasa Pertambangan dan Jasa Sewa Menyewa Peralatan Pertambangan,"JL. Betet No. 28 RT 22/ RW 9, 9 Ilir, Ilir Timur II, Palembang, Sumatera Selatan, 30113",https://www.ulimanitra.co.id,300000000,10.0,SF - SURYA FAJAR SEKURITAS,['SF - SURYA FAJAR SEKURITAS'],2021-02-17,2021-02-19,115,118,2021-03-02,2021-03-04,2021-03-04,2021-03-05,2021-03-08,0.0,
Canceled,FAMA,PT Bank Fama International Tbk,Properties & Real Estate,,,,,,,,,,,,Bank Umum Swasta Non Devisa,"Jl. Asia Afrika No.115 Bandung - Jawa Barat, 40112",http://www.bankfama.co.id,1312105000,24.0,AR - BINAARTHA SEKURITAS,['AR - BINAARTHA SEKURITAS'],2020-12-09,2020-12-17,298,328,,,,,,0.0,
